p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
BIP_34002096	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BIP_34002096	AN_28494655	0.2224	0.0547	4.065	4.80E-05	0.2112	0.0394	1.0146	0.0086	0.0661	0.0058
BIP_34002096	AN_31308545	0.1964	0.0359	5.4667	4.58E-08	0.157	0.0112	1.0358	0.0109	0.075	0.0083
BIP_34002096	ANX_26754954	0.3354	0.1151	2.9139	0.0036	0.0754	0.0322	1.0015	0.008	0.0046	0.0068
BIP_34002096	ASD_28540026	0.1302	0.0634	2.0542	0.04	0.2427	0.0361	0.9818	0.0081	0.0028	0.0068
BIP_34002096	ASD_30804558	0.1949	0.0443	4.4009	1.08E-05	0.1834	0.0153	1.0104	0.0095	0.0436	0.0071
BIP_34002096	BIP_21926972	0.9629	0.0335	28.749	9.32E-182	0.3759	0.0393	1.0155	0.0105	0.3926	0.0092
BIP_34002096	BIP_31043756	1.0565	0.0112	94.6909	0	0.2659	0.0141	1.049	0.0097	0.6948	0.0088
BIP_34002096	BIP_34002096	1	2.96E-06	338093.2229	0	0.0567	0.0023	1.0577	0.0104	1.0577	0.0104
BIP_34002096	CDG_23453885	0.8231	0.0347	23.6949	4.07E-124	0.144	0.0107	1.0395	0.0101	0.2506	0.0088
BIP_34002096	CDG_29906448	0.8944	0.013	68.6793	0	0.2534	0.0088	1.0932	0.0109	0.5197	0.0089
BIP_34002096	CDG_31926635	0.8564	0.0197	43.3959	0	0.0607	0.0025	1.0753	0.0107	0.3989	0.0087
BIP_34002096	DE_ukb-b-20045	0.4799	0.0727	6.5987	4.15E-11	0.006	0.0013	1.0115	0.009	0.0128	0.0074
BIP_34002096	DGLA_CHARGE	-0.0453	0.1606	-0.2819	0.7781	0.0394	0.0494	0.9977	0.0063	-2.01E-05	0.006
BIP_34002096	DHA_CHARGE	0.0703	0.1045	0.6724	0.5014	0.098	0.0534	0.997	0.0075	0.0028	0.0065
BIP_34002096	DHA_pct_UKB	0.094	0.0345	2.7275	0.0064	0.096	0.0069	1.0106	0.0092	-0.0015	0.0067
BIP_34002096	DHA_UKB	0.0631	0.0346	1.8255	0.0679	0.0792	0.006	1.0286	0.0085	0.003	0.0061
BIP_34002096	DPA_CHARGE	0.1655	0.1149	1.4409	0.1496	0.0847	0.0507	1.0033	0.007	-0.0158	0.0055
BIP_34002096	EPA_CHARGE	NA	NA	NA	NA	-0.2499	0.0476	1.0641	0.0068	-0.0138	0.0052
BIP_34002096	GLA_CHARGE	NA	NA	NA	NA	-0.0848	0.0518	1.0178	0.0067	-0.012	0.0057
BIP_34002096	INS_ukb-b-3957	0.0784	0.0273	2.8691	0.0041	0.0507	0.0018	1.0527	0.0093	-0.0023	0.0068
BIP_34002096	LA_CHARGE	0.0447	0.1165	0.3837	0.7012	0.0744	0.0486	1.0007	0.007	-0.0007	0.0062
BIP_34002096	LA_pct_UKB	0.0209	0.0334	0.6274	0.5304	0.097	0.006	1.0252	0.0095	0.0004	0.0059
BIP_34002096	LA_UKB	-0.067	0.0367	-1.8245	0.0681	0.069	0.0071	1.0162	0.0102	0.007	0.0061
BIP_34002096	MDD_22472876	0.5255	0.0758	6.9338	4.10E-12	0.1442	0.029	1.0202	0.0089	0.1077	0.0077
BIP_34002096	MDD_30718901	0.4245	0.0264	16.1093	2.19E-58	0.0484	0.0018	1.0313	0.0105	0.0877	0.0074
BIP_34002096	MooD_ukb-d-KRA_PSY_MOOD	0.7268	0.1083	6.7125	1.91E-11	0.005	0.0013	0.9986	0.0071	0.0321	0.0059
BIP_34002096	OCD_28761083	0.3106	0.0667	4.6585	3.18E-06	0.3141	0.0484	0.9911	0.0072	0.0319	0.0068
BIP_34002096	Omega_3_pct_UKB	0.0572	0.0364	1.5701	0.1164	0.074	0.0058	1.0206	0.0081	-0.0013	0.0062
BIP_34002096	Omega_3_UKB	0.0096	0.0376	0.255	0.7987	0.0679	0.0056	1.0356	0.009	0.0027	0.0059
BIP_34002096	Omega_6_by_Omega_3_UKB	-0.0409	0.0386	-1.06	0.2892	0.0653	0.0054	1.0259	0.0084	-0.0003	0.0061
BIP_34002096	Omega_6_pct_UKB	0.0494	0.034	1.4519	0.1465	0.0946	0.0073	1.0336	0.011	-0.0025	0.006
BIP_34002096	Omega_6_UKB	-0.0573	0.037	-1.5482	0.1216	0.0689	0.0072	1.0206	0.0103	0.0047	0.0062
BIP_34002096	PD_ieu-b-7	0.0723	0.0422	1.7141	0.0865	0.0126	0.0013	0.9895	0.0076	-0.0038	0.0061
BIP_34002096	PTSD_31594949	0.4148	0.0602	6.8876	5.68E-12	0.0169	0.0031	1.0209	0.0071	0.0239	0.0055
BIP_34002096	PUFA_pct_UKB	0.0747	0.0318	2.3517	0.0187	0.1114	0.0074	1.0286	0.0107	-0.006	0.0062
BIP_34002096	PUFA_UKB	-0.0395	0.0361	-1.0948	0.2736	0.0697	0.0071	1.0299	0.0104	0.0035	0.006
BIP_34002096	SCZ_21926974	0.5972	0.0348	17.1749	4.09E-66	0.2026	0.0127	1.0368	0.0105	0.1538	0.009
BIP_34002096	SCZ_23974872	0.6289	0.0286	21.9822	4.27E-107	0.2365	0.0122	1.0424	0.0095	0.1907	0.0081
BIP_34002096	SCZ_25056061	0.7	0.0231	30.2969	1.26E-201	802.7799	37.0007	1.1488	0.0125	0.2225	0.0087
BIP_34002096	TS_30818990	0.1027	0.0457	2.2475	0.0246	0.3317	0.0407	1.0207	0.008	0.0371	0.0059
CDG_23453885	AA_CHARGE	0.0357	0.166	0.215	0.8298	0.079	0.0575	1.0052	0.0084	0.0001	0.0064
CDG_23453885	AD_30617256	0.1563	0.0736	2.1242	0.0337	0.0104	0.0015	1.0032	0.0104	-0.0003	0.0068
CDG_23453885	ADD_30336701_C	0.0099	0.0544	0.1821	0.8555	0.0782	0.0055	0.9984	0.0095	-0.0004	0.0075
CDG_23453885	ADD_30336701_P	0.3313	0.0605	5.4729	4.43E-08	0.0524	0.0053	1.0142	0.0098	-0.0034	0.0074
CDG_23453885	ADD_30336701_T	0.0796	0.052	1.5301	0.126	0.0836	0.0055	1.0051	0.0094	-0.0011	0.0076
CDG_23453885	ADHD_30478444	0.2717	0.0507	5.359	8.37E-08	0.2173	0.0147	1.0331	0.0124	0.1085	0.008
CDG_23453885	AdrA_CHARGE	-0.2883	0.1746	-1.6514	0.0986	0.0943	0.058	0.9993	0.0089	0.0038	0.0071
CDG_23453885	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDG_23453885	AN_28494655	0.1962	0.078	2.5138	0.0119	0.2246	0.042	1.0117	0.0109	0.0899	0.0077
CDG_23453885	AN_31308545	0.2848	0.0541	5.2654	1.40E-07	0.1586	0.0122	1.0379	0.0135	0.0494	0.0086
CDG_23453885	ANX_26754954	0.3685	0.1412	2.6106	0.009	0.0793	0.0348	0.9997	0.0097	0.0933	0.0071
CDG_23453885	ASD_28540026	0.3738	0.0659	5.6715	1.42E-08	0.2698	0.0417	0.9725	0.0104	0.344	0.0079
CDG_23453885	ASD_30804558	0.4776	0.0487	9.803	1.09E-22	0.1913	0.0173	1.0049	0.0113	0.1745	0.0081
CDG_23453885	BIP_21926972	0.8156	0.0346	23.5603	9.84E-123	0.4381	0.0405	1.0125	0.0106	0.486	0.0089
CDG_23453885	BIP_31043756	0.7604	0.0336	22.6158	3.03E-113	0.2951	0.0167	1.0471	0.0112	0.3413	0.0083
CDG_23453885	BIP_34002096	0.8231	0.0347	23.6949	4.07E-124	0.0549	0.0024	1.0714	0.0129	0.2506	0.0088
CDG_23453885	CDG_23453885	1	1.11E-05	90034.351	0	0.1605	0.0113	1.0308	0.0103	1.0308	0.0103
CDG_23453885	CDG_29906448	0.9317	0.0273	34.1574	1.04E-255	0.2649	0.0095	1.0894	0.0132	0.4172	0.0096
CDG_23453885	CDG_31926635	0.7839	0.0383	20.455	5.42E-93	0.063	0.0029	1.0793	0.0138	0.3079	0.0094
CDG_23453885	DE_ukb-b-20045	0.5601	0.0993	5.6405	1.70E-08	0.0062	0.0014	1.0102	0.0102	0.0009	0.0079
CDG_23453885	DGLA_CHARGE	0.0758	0.2361	0.321	0.7482	0.0336	0.0522	0.9994	0.0075	0.0008	0.006
CDG_23453885	DHA_CHARGE	0.1648	0.1147	1.4369	0.1507	0.1378	0.0569	0.9907	0.0092	-0.0048	0.0059
CDG_23453885	DHA_pct_UKB	0.1568	0.045	3.4831	0.0005	0.0941	0.0075	1.0127	0.0115	-0.0177	0.0067
CDG_23453885	DHA_UKB	0.144	0.0465	3.0938	0.002	0.0799	0.0067	1.0247	0.0107	-0.0192	0.0069
CDG_23453885	DPA_CHARGE	0.0618	0.1414	0.4373	0.6619	0.1149	0.0576	0.998	0.0085	-0.0044	0.0068
CDG_23453885	EPA_CHARGE	NA	NA	NA	NA	-0.2101	0.0533	1.0581	0.0081	-0.0006	0.0061
CDG_23453885	GLA_CHARGE	NA	NA	NA	NA	-0.0896	0.0554	1.0171	0.0083	-0.0093	0.007
CDG_23453885	INS_ukb-b-3957	0.0791	0.0409	1.936	0.0529	0.05	0.002	1.0597	0.0121	0.0037	0.008
CDG_23453885	LA_CHARGE	-0.0764	0.1491	-0.5124	0.6084	0.1024	0.0527	0.9951	0.0077	0.0032	0.007
CDG_23453885	LA_pct_UKB	0.0833	0.0464	1.7947	0.0727	0.1046	0.0064	1.0075	0.01	-0.0134	0.0075
CDG_23453885	LA_UKB	0.0174	0.0484	0.3593	0.7194	0.0747	0.0075	0.9987	0.0114	-0.012	0.0069
CDG_23453885	MDD_22472876	0.6768	0.0576	11.7551	6.65E-32	0.1478	0.03	1.023	0.0089	0.5759	0.0078
CDG_23453885	MDD_30718901	0.4769	0.0354	13.4815	2.01E-41	0.0484	0.0019	1.0388	0.0128	0.1194	0.0077
CDG_23453885	MooD_ukb-d-KRA_PSY_MOOD	0.633	0.1131	5.598	2.17E-08	0.0064	0.0015	0.9883	0.009	-0.0003	0.0068
CDG_23453885	OCD_28761083	0.3716	0.0794	4.6802	2.87E-06	0.3716	0.0526	0.978	0.0084	0.0195	0.007
CDG_23453885	Omega_3_pct_UKB	0.1535	0.0472	3.2548	0.0011	0.0741	0.0066	1.0185	0.0103	-0.0182	0.0067
CDG_23453885	Omega_3_UKB	0.1224	0.0507	2.4125	0.0158	0.07	0.0067	1.0275	0.011	-0.0173	0.0071
CDG_23453885	Omega_6_by_Omega_3_UKB	-0.1321	0.0504	-2.6204	0.0088	0.0661	0.0064	1.0218	0.0108	0.0146	0.0069
CDG_23453885	Omega_6_pct_UKB	0.0818	0.0468	1.7479	0.0805	0.1018	0.0072	1.0135	0.0113	-0.0094	0.007
CDG_23453885	Omega_6_UKB	0.01	0.0488	0.2047	0.8378	0.0744	0.0077	1.0023	0.0116	-0.0107	0.007
CDG_23453885	PD_ieu-b-7	0.1057	0.0618	1.7094	0.0874	0.0126	0.0012	0.9885	0.0085	-0.0064	0.0068
CDG_23453885	PTSD_31594949	0.5735	0.0978	5.8664	4.45E-09	0.0159	0.0034	1.028	0.0091	-0.0012	0.0073
CDG_23453885	PUFA_pct_UKB	0.1381	0.0461	2.9977	0.0027	0.1168	0.0074	1.0136	0.0117	-0.0179	0.0073
CDG_23453885	PUFA_UKB	0.0378	0.0488	0.7732	0.4394	0.0751	0.0076	1.0114	0.0115	-0.0126	0.007
CDG_23453885	SCZ_21926974	0.885	0.0252	35.1509	1.13E-270	0.2175	0.013	1.0323	0.0108	0.6028	0.009
CDG_23453885	SCZ_23974872	0.9054	0.0254	35.7155	2.27E-279	0.2517	0.0126	1.038	0.0115	0.4779	0.0087
CDG_23453885	SCZ_25056061	0.9357	0.0419	22.3142	2.69E-110	822.6833	41.8992	1.1457	0.0169	0.337	0.0097
CDG_23453885	TS_30818990	0.2064	0.0682	3.026	0.0025	0.3733	0.0458	1.0071	0.0097	-0.0124	0.0071
CDG_29906448	AA_CHARGE	-0.0356	0.0872	-0.4084	0.683	0.0881	0.0499	1.0016	0.0063	0.0028	0.0054
CDG_29906448	AD_30617256	0.1079	0.0417	2.5878	0.0097	0.0105	0.0012	0.998	0.0085	0.0044	0.0064
CDG_29906448	ADD_30336701_C	0.0112	0.0334	0.3346	0.7379	0.0747	0.0055	1.0065	0.0081	-0.0058	0.0066
CDG_29906448	ADD_30336701_P	0.2285	0.0374	6.1052	1.03E-09	0.0516	0.0048	1.0114	0.0077	-5.43E-05	0.0067
CDG_29906448	ADD_30336701_T	0.0637	0.0323	1.973	0.0485	0.0811	0.0056	1.0106	0.0081	-0.0049	0.0067
CDG_29906448	ADHD_30478444	0.1272	0.0355	3.5826	0.0003	0.2145	0.0135	1.0353	0.0099	0.0456	0.0076
CDG_29906448	AdrA_CHARGE	-0.2122	0.1379	-1.538	0.124	0.0615	0.058	1.0041	0.0079	0.0024	0.006
CDG_29906448	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDG_29906448	AN_28494655	0.2853	0.0546	5.2231	1.76E-07	0.2101	0.0386	1.0151	0.0087	0.0828	0.0064
CDG_29906448	AN_31308545	0.2686	0.036	7.4579	8.79E-14	0.158	0.0111	1.0345	0.0113	0.0483	0.0092
CDG_29906448	ANX_26754954	0.2597	0.1015	2.5587	0.0105	0.0736	0.0304	1.0021	0.0078	0.0129	0.007
CDG_29906448	ASD_28540026	0.154	0.0573	2.6862	0.0072	0.27	0.0367	0.971	0.0081	0.0037	0.0069
CDG_29906448	ASD_30804558	0.1978	0.0452	4.3738	1.22E-05	0.1826	0.0161	1.011	0.0098	0.0191	0.008
CDG_29906448	BIP_21926972	0.8932	0.0349	25.6097	1.19E-144	0.3707	0.0358	1.0167	0.0099	0.3902	0.0089
CDG_29906448	BIP_31043756	0.8587	0.012	71.4511	0	0.263	0.0137	1.0476	0.0095	0.7275	0.0087
CDG_29906448	BIP_34002096	0.8944	0.013	68.6793	0	0.0524	0.0021	1.0661	0.0108	0.5197	0.0089
CDG_29906448	CDG_23453885	0.9317	0.0273	34.1574	1.04E-255	0.1319	0.0103	1.0454	0.0103	0.4172	0.0096
CDG_29906448	CDG_29906448	1	2.91E-06	343733.3783	0	0.2742	0.0095	1.0689	0.0099	1.0689	0.0099
CDG_29906448	CDG_31926635	0.7034	0.0223	31.6133	2.42E-219	0.0608	0.0024	1.0736	0.0105	0.388	0.0096
CDG_29906448	DE_ukb-b-20045	0.3954	0.0656	6.0308	1.63E-09	0.0065	0.0013	1.0064	0.009	0.0004	0.0076
CDG_29906448	DGLA_CHARGE	-0.067	0.1332	-0.5031	0.6149	0.0521	0.0507	0.9958	0.0066	0.0038	0.0064
CDG_29906448	DHA_CHARGE	0.1802	0.0925	1.9473	0.0515	0.1045	0.0533	0.997	0.0077	-0.0006	0.0054
CDG_29906448	DHA_pct_UKB	0.1455	0.0348	4.1835	2.87E-05	0.095	0.0071	1.0129	0.0092	-0.0139	0.0073
CDG_29906448	DHA_UKB	0.1218	0.033	3.6863	0.0002	0.0798	0.0061	1.0274	0.0088	-0.0142	0.0062
CDG_29906448	DPA_CHARGE	0.1819	0.1049	1.734	0.0829	0.0813	0.0519	1.0043	0.007	-0.0084	0.0058
CDG_29906448	EPA_CHARGE	NA	NA	NA	NA	-0.2328	0.0452	1.0612	0.0065	-0.0108	0.0058
CDG_29906448	GLA_CHARGE	NA	NA	NA	NA	-0.0767	0.0528	1.0161	0.0068	-0.0082	0.0063
CDG_29906448	INS_ukb-b-3957	-0.0015	0.0266	-0.056	0.9554	0.0503	0.0018	1.0553	0.0097	0.0022	0.0074
CDG_29906448	LA_CHARGE	0.0073	0.108	0.068	0.9458	0.0799	0.0497	0.9992	0.0068	-0.004	0.006
CDG_29906448	LA_pct_UKB	0.0799	0.0298	2.6799	0.0074	0.0967	0.006	1.0247	0.0093	-0.0069	0.0059
CDG_29906448	LA_UKB	-0.0174	0.0394	-0.4417	0.6587	0.0688	0.0069	1.0167	0.0106	-0.005	0.0071
CDG_29906448	MDD_22472876	0.4564	0.0737	6.1923	5.93E-10	0.1379	0.03	1.0214	0.009	0.1341	0.008
CDG_29906448	MDD_30718901	0.3375	0.0249	13.5499	7.93E-42	0.0482	0.0017	1.0323	0.0103	0.0772	0.0077
CDG_29906448	MooD_ukb-d-KRA_PSY_MOOD	0.6798	0.1021	6.6565	2.81E-11	0.005	0.0012	0.9984	0.0073	0.0077	0.0065
CDG_29906448	OCD_28761083	0.3477	0.06	5.7983	6.70E-09	0.3132	0.0498	0.99	0.0075	0.0535	0.0066
CDG_29906448	Omega_3_pct_UKB	0.1072	0.0369	2.9093	0.0036	0.0736	0.0058	1.0212	0.0083	-0.0156	0.0065
CDG_29906448	Omega_3_UKB	0.0577	0.0359	1.6062	0.1082	0.0677	0.0058	1.0361	0.009	-0.0134	0.006
CDG_29906448	Omega_6_by_Omega_3_UKB	-0.079	0.037	-2.1374	0.0326	0.0644	0.0056	1.0271	0.0085	0.0134	0.0062
CDG_29906448	Omega_6_pct_UKB	0.092	0.0304	3.023	0.0025	0.0924	0.0072	1.038	0.0109	-0.0031	0.0061
CDG_29906448	Omega_6_UKB	-0.0236	0.039	-0.6055	0.5449	0.0683	0.0071	1.0223	0.0106	-0.0041	0.0071
CDG_29906448	PD_ieu-b-7	0.0269	0.0387	0.6932	0.4882	0.0124	0.0013	0.9899	0.0073	0.0037	0.0059
CDG_29906448	PTSD_31594949	0.3402	0.0583	5.8322	5.47E-09	0.0153	0.0029	1.0266	0.0071	0.0181	0.0063
CDG_29906448	PUFA_pct_UKB	0.1255	0.0297	4.2274	2.36E-05	0.1092	0.0074	1.0331	0.0109	-0.0116	0.0065
CDG_29906448	PUFA_UKB	0.0002	0.0378	0.0047	0.9962	0.0699	0.0072	1.0301	0.0108	-0.0078	0.0068
CDG_29906448	SCZ_21926974	0.9105	0.0254	35.7901	1.58E-280	0.1805	0.0122	1.0429	0.0105	0.4504	0.0092
CDG_29906448	SCZ_23974872	0.9628	0.0164	58.6281	0	0.216	0.0112	1.0473	0.0089	0.5426	0.0085
CDG_29906448	SCZ_25056061	0.9697	0.0064	151.0895	0	809.2954	38.5221	1.1296	0.0134	0.8792	0.0112
CDG_29906448	TS_30818990	0.108	0.0394	2.7387	0.0062	0.3468	0.0402	1.0139	0.0078	0.0399	0.006
CDG_31926635	AA_CHARGE	-0.0672	0.0996	-0.6745	0.5	0.0943	0.0534	1.0006	0.0071	-0.0018	0.0055
CDG_31926635	AD_30617256	0.1898	0.0522	3.638	0.0003	0.0113	0.0014	0.9977	0.0092	0.0078	0.0058
CDG_31926635	ADD_30336701_C	-0.0763	0.0394	-1.9373	0.0527	0.0781	0.0052	1.0021	0.0084	-0.0316	0.0062
CDG_31926635	ADD_30336701_P	0.3271	0.0484	6.7554	1.42E-11	0.0539	0.0048	1.0114	0.0073	0.0435	0.0065
CDG_31926635	ADD_30336701_T	0.013	0.0394	0.331	0.7406	0.0843	0.0054	1.007	0.0079	-0.0132	0.0064
CDG_31926635	ADHD_30478444	0.4526	0.0387	11.6929	1.39E-31	0.2044	0.0139	1.0537	0.011	0.1739	0.0086
CDG_31926635	AdrA_CHARGE	0.0316	0.0947	0.3335	0.7388	0.1151	0.0564	0.994	0.008	-0.0058	0.0061
CDG_31926635	ALA_CHARGE	0.2926	0.4336	0.6747	0.4999	0.0453	0.0611	0.9947	0.008	-0.0016	0.0053
CDG_31926635	AN_28494655	0.253	0.0651	3.887	0.0001	0.2153	0.039	1.0142	0.0091	0.0647	0.0068
CDG_31926635	AN_31308545	0.2978	0.0431	6.9018	5.14E-12	0.1582	0.0121	1.035	0.0129	0.1257	0.0091
CDG_31926635	ANX_26754954	0.8042	0.1878	4.2813	1.86E-05	0.0678	0.0313	1.0037	0.0078	0.0748	0.0069
CDG_31926635	ASD_28540026	0.1296	0.0564	2.2996	0.0215	0.2525	0.0354	0.9815	0.0086	0.0079	0.0064
CDG_31926635	ASD_30804558	0.3931	0.045	8.7398	2.34E-18	0.1824	0.0167	1.0155	0.0103	0.1296	0.008
CDG_31926635	BIP_21926972	0.6351	0.0398	15.9697	2.08E-57	0.4086	0.0395	1.0202	0.011	0.3073	0.0093
CDG_31926635	BIP_31043756	0.7395	0.022	33.6832	1.02E-248	0.2881	0.0152	1.0514	0.0104	0.5301	0.0089
CDG_31926635	BIP_34002096	0.8564	0.0197	43.3959	0	0.0538	0.0023	1.0811	0.0117	0.3989	0.0087
CDG_31926635	CDG_23453885	0.7839	0.0383	20.455	5.42E-93	0.1435	0.0116	1.0522	0.0113	0.3079	0.0094
CDG_31926635	CDG_29906448	0.7034	0.0223	31.6133	2.42E-219	0.2611	0.0098	1.102	0.0127	0.388	0.0096
CDG_31926635	CDG_31926635	1	2.34E-06	426519.664	0	0.067	0.0026	1.0556	0.0096	1.0556	0.0096
CDG_31926635	DE_ukb-b-20045	0.7915	0.0783	10.1024	5.39E-24	0.0061	0.0012	1.0082	0.0077	0.0333	0.0066
CDG_31926635	DGLA_CHARGE	0.2236	0.2449	0.9129	0.3613	0.0375	0.0504	0.9972	0.0067	-0.0055	0.0066
CDG_31926635	DHA_CHARGE	0.0205	0.0814	0.2524	0.8008	0.1377	0.0533	0.9872	0.0074	-0.0046	0.0056
CDG_31926635	DHA_pct_UKB	-0.0881	0.0347	-2.5348	0.0112	0.0978	0.0071	1.0119	0.0092	-0.0178	0.0064
CDG_31926635	DHA_UKB	-0.0595	0.036	-1.654	0.0981	0.0817	0.0063	1.0273	0.0093	-0.0145	0.006
CDG_31926635	DPA_CHARGE	0.1174	0.1063	1.1045	0.2694	0.1072	0.0537	0.9967	0.0074	-0.0096	0.0059
CDG_31926635	EPA_CHARGE	NA	NA	NA	NA	-0.0829	0.0459	1.0167	0.0069	-0.0146	0.0051
CDG_31926635	GLA_CHARGE	NA	NA	NA	NA	-0.0322	0.0522	1.0012	0.0072	-0.0024	0.0055
CDG_31926635	INS_ukb-b-3957	0.3227	0.03	10.7616	5.23E-27	0.0516	0.0019	1.0569	0.0101	0.0441	0.0081
CDG_31926635	LA_CHARGE	-0.1039	0.1136	-0.9143	0.3606	0.0996	0.0488	0.9946	0.007	0.0057	0.0061
CDG_31926635	LA_pct_UKB	-0.1296	0.0331	-3.9144	9.06E-05	0.0991	0.0063	1.0273	0.0092	-0.0075	0.006
CDG_31926635	LA_UKB	-0.0484	0.037	-1.3072	0.1911	0.0661	0.0073	1.0263	0.0103	0.0014	0.0056
CDG_31926635	MDD_22472876	0.9667	0.0935	10.3418	4.56E-25	0.1278	0.0283	1.0262	0.0089	0.2958	0.008
CDG_31926635	MDD_30718901	0.9242	0.0143	64.5219	0	0.0493	0.0018	1.0327	0.0108	0.4618	0.0089
CDG_31926635	MooD_ukb-d-KRA_PSY_MOOD	0.7171	0.1047	6.8511	7.33E-12	0.0058	0.0013	0.9945	0.0075	0.0092	0.006
CDG_31926635	OCD_28761083	0.3269	0.0712	4.5919	4.39E-06	0.2934	0.0495	1.0012	0.0072	0.0251	0.0066
CDG_31926635	Omega_3_pct_UKB	-0.0563	0.0388	-1.4513	0.1467	0.0762	0.0056	1.0208	0.0084	-0.0146	0.0062
CDG_31926635	Omega_3_UKB	-0.007	0.0389	-0.1811	0.8563	0.0686	0.006	1.0393	0.0096	-0.011	0.0059
CDG_31926635	Omega_6_by_Omega_3_UKB	0.0115	0.0396	0.2902	0.7716	0.0667	0.0055	1.0287	0.0088	0.0109	0.006
CDG_31926635	Omega_6_pct_UKB	-0.109	0.0323	-3.3694	0.0008	0.0949	0.0075	1.0395	0.0112	-0.0092	0.006
CDG_31926635	Omega_6_UKB	-0.017	0.0381	-0.4457	0.6558	0.065	0.0076	1.0335	0.0105	-0.0001	0.0059
CDG_31926635	PD_ieu-b-7	0.0816	0.046	1.7721	0.0764	0.0125	0.0012	0.9915	0.007	-0.0026	0.0063
CDG_31926635	PTSD_31594949	0.7052	0.0693	10.1727	2.63E-24	0.0176	0.003	1.0165	0.0072	0.1018	0.006
CDG_31926635	PUFA_pct_UKB	-0.1043	0.0316	-3.2984	0.001	0.1132	0.0076	1.0311	0.0112	-0.0175	0.0064
CDG_31926635	PUFA_UKB	-0.0138	0.0379	-0.3642	0.7157	0.0667	0.0077	1.0407	0.0108	-0.0032	0.0059
CDG_31926635	SCZ_21926974	0.5456	0.0418	13.0368	7.55E-39	0.2096	0.0139	1.0403	0.0119	0.1295	0.0097
CDG_31926635	SCZ_23974872	0.5829	0.034	17.1344	8.22E-66	0.2405	0.0128	1.0504	0.0109	0.1385	0.0084
CDG_31926635	SCZ_25056061	0.6219	0.0299	20.8266	2.48E-96	838.6087	40.7104	1.1364	0.0145	0.156	0.0093
CDG_31926635	TS_30818990	0.1938	0.0508	3.8137	0.0001	0.3479	0.0459	1.0185	0.0093	0.0391	0.0062
DE_ukb-b-20045	AA_CHARGE	-0.3319	0.2295	-1.4464	0.1481	0.0821	0.0546	1.0027	0.0072	0.0055	0.005
DE_ukb-b-20045	AD_30617256	0.2208	0.0931	2.3725	0.0177	0.0112	0.0014	0.9991	0.0093	0.0119	0.0055
DE_ukb-b-20045	ADD_30336701_C	-0.1621	0.0794	-2.0404	0.0413	0.0783	0.0053	1.004	0.0083	-0.0145	0.0057
DE_ukb-b-20045	ADD_30336701_P	0.3042	0.0915	3.3229	0.0009	0.0545	0.005	1.013	0.0075	0.0083	0.0054
DE_ukb-b-20045	ADD_30336701_T	-0.0603	0.0748	-0.8054	0.4206	0.0838	0.0056	1.0101	0.0083	-0.0091	0.0054
DE_ukb-b-20045	ADHD_30478444	0.6826	0.1131	6.0363	1.58E-09	0.2068	0.014	1.0551	0.0109	0.0112	0.0073
DE_ukb-b-20045	AdrA_CHARGE	-0.1359	0.2177	-0.6244	0.5324	0.1068	0.0577	0.9957	0.0079	0.0058	0.0053
DE_ukb-b-20045	ALA_CHARGE	0.4707	0.494	0.9529	0.3406	0.0482	0.0613	0.9939	0.0078	-0.001	0.0047
DE_ukb-b-20045	AN_28494655	0.072	0.1296	0.555	0.5789	0.2182	0.0386	1.0148	0.009	0.0015	0.0058
DE_ukb-b-20045	AN_31308545	0.33	0.0913	3.6141	0.0003	0.1629	0.0124	1.0315	0.0129	-0.0056	0.008
DE_ukb-b-20045	ANX_26754954	0.7558	0.2245	3.3668	0.0008	0.0704	0.0314	1.0038	0.0076	0.0041	0.0059
DE_ukb-b-20045	ASD_28540026	-0.1455	0.1128	-1.2898	0.1971	0.2522	0.0356	0.9829	0.0087	-0.001	0.0057
DE_ukb-b-20045	ASD_30804558	0.2018	0.0929	2.1714	0.0299	0.1868	0.0173	1.0149	0.0108	0.0024	0.0064
DE_ukb-b-20045	BIP_21926972	0.3214	0.1035	3.105	0.0019	0.4332	0.0412	1.0191	0.0117	-0.0023	0.0074
DE_ukb-b-20045	BIP_31043756	0.3379	0.0819	4.1242	3.72E-05	0.3006	0.0159	1.0502	0.011	0.0109	0.0072
DE_ukb-b-20045	BIP_34002096	0.4799	0.0727	6.5987	4.15E-11	0.0553	0.0024	1.0802	0.0114	0.0128	0.0074
DE_ukb-b-20045	CDG_23453885	0.5601	0.0993	5.6405	1.70E-08	0.1488	0.0118	1.0537	0.0114	0.0009	0.0079
DE_ukb-b-20045	CDG_29906448	0.3954	0.0656	6.0308	1.63E-09	0.2665	0.0099	1.101	0.0129	0.0004	0.0076
DE_ukb-b-20045	CDG_31926635	0.7915	0.0783	10.1024	5.39E-24	0.0672	0.0027	1.057	0.0096	0.0333	0.0066
DE_ukb-b-20045	DE_ukb-b-20045	1.0001	2.61E-05	38272.217	0	0.0066	0.0012	1.0064	0.0077	1.0064	0.0077
