p1	p2	rg	se	z	p	h2_obs	h2_obs_se	h2_int	h2_int_se	gcov_int	gcov_int_se
BIP_31043756	SCZ_25056061	0.6994	0.0222	31.4569	3.38E-217	1159.2221	57.5484	1.0719	0.0174	0.2384	0.01
BIP_31043756	TS_30818990	0.0667	0.051	1.3078	0.191	0.3675	0.0431	1.0131	0.0085	0.0558	0.0061
BIP_34002096	AA_CHARGE	-0.0092	0.1061	-0.0866	0.931	0.0696	0.0525	1.0368	0.0303	-0.0082	0.0065
BIP_34002096	AD_30617256	0.1292	0.0663	1.9492	0.0513	0.0075	0.006	1.0621	0.0679	0.0075	0.0057
BIP_34002096	ADD_30336701_C	0.0179	0.0327	0.5455	0.5854	0.0835	0.0058	0.9983	0.0084	-0.0078	0.0061
BIP_34002096	ADD_30336701_P	0.2852	0.0372	7.6636	1.81E-14	0.0569	0.0051	1.0105	0.0077	-0.0065	0.0062
BIP_34002096	ADD_30336701_T	0.0835	0.0314	2.6563	0.0079	0.0919	0.0059	1.001	0.0083	-0.0086	0.0062
BIP_34002096	ADHD_30478444	0.2047	0.0345	5.9255	3.11E-09	0.2385	0.0158	1.0339	0.0105	0.0666	0.0077
BIP_34002096	AdrA_CHARGE	-0.1016	0.0861	-1.1803	0.2379	0.1484	0.098	1.0039	0.0083	-0.0104	0.0069
BIP_34002096	ALA_CHARGE	0.3673	0.3196	1.1492	0.2505	0.0489	0.0626	1.0034	0.0081	-0.0089	0.0068
BIP_34002096	AN_28494655	0.2165	0.0522	4.1488	3.34E-05	0.2235	0.0398	1.0146	0.0085	0.0649	0.006
BIP_34002096	AN_31308545	0.1982	0.0315	6.2923	3.13E-10	0.1792	0.0132	1.0262	0.0121	0.0715	0.0085
BIP_34002096	ANX_26754954	0.2926	0.1088	2.6882	0.0072	0.0763	0.0321	1.0025	0.008	0.0056	0.0071
BIP_34002096	ASD_28540026	0.152	0.061	2.4917	0.0127	0.2489	0.0369	0.982	0.0083	-0.0003	0.007
BIP_34002096	ASD_30804558	0.2093	0.0426	4.9135	8.95E-07	0.1982	0.0164	1.0069	0.0099	0.0388	0.0075
BIP_34002096	BIP_21926972	0.9621	0.0273	35.2712	1.62E-272	0.469	0.043	1.0063	0.011	0.3743	0.0098
BIP_34002096	BIP_31043756	1.0405	0.0087	119.2927	0	0.3434	0.0176	1.0276	0.0107	0.6694	0.0098
BIP_34002096	BIP_34002096	1	1.92E-07	5.22E+06	0	0.07	0.003	1.0312	0.0114	1.0312	0.0114
BIP_34002096	CDG_23453885	0.8309	0.028	29.7107	5.59E-194	0.1743	0.0129	1.0259	0.0113	0.2287	0.0095
BIP_34002096	CDG_29906448	0.8978	0.0099	90.3277	0	0.3418	0.0137	1.0431	0.0138	0.4796	0.0104
BIP_34002096	CDG_31926635	0.8606	0.0154	56.0269	0	0.0751	0.0033	1.0526	0.0119	0.3739	0.0095
BIP_34002096	DE_ukb-b-20045	0.4631	0.0664	6.9797	2.96E-12	0.0064	0.0014	1.0109	0.009	0.0102	0.0076
BIP_34002096	DGLA_CHARGE	0.0445	0.0799	0.5571	0.5774	0.1403	0.11	1.0043	0.0067	-0.0026	0.006
BIP_34002096	DHA_CHARGE	0.0467	0.0927	0.5035	0.6146	0.1137	0.0559	0.9981	0.0077	0.0036	0.0066
BIP_34002096	DHA_pct_UKB	0.1021	0.0307	3.3278	0.0009	0.1217	0.0112	1.0353	0.0356	-0.0083	0.0079
BIP_34002096	DHA_UKB	0.085	0.0282	3.0196	0.0025	0.1057	0.0126	1.0774	0.0487	-0.0052	0.0074
BIP_34002096	DPA_CHARGE	0.0667	0.0791	0.8439	0.3987	0.1951	0.0962	1.0067	0.0077	-0.0153	0.0055
BIP_34002096	EPA_CHARGE	NA	NA	NA	NA	-0.2582	0.052	1.0744	0.0072	-0.0141	0.0053
BIP_34002096	GLA_CHARGE	NA	NA	NA	NA	-0.088	0.0676	1.0284	0.0078	-0.0143	0.0057
BIP_34002096	INS_ukb-b-3957	0.0829	0.0255	3.2546	0.0011	0.0629	0.0025	1.023	0.0108	-0.0068	0.0074
BIP_34002096	LA_CHARGE	0.0826	0.0734	1.1248	0.2607	0.193	0.1424	1.0094	0.0087	-0.0006	0.0064
BIP_34002096	LA_pct_UKB	0.013	0.0324	0.4026	0.6873	0.1172	0.0147	1.0526	0.0325	0.0041	0.0071
BIP_34002096	LA_UKB	-0.021	0.0331	-0.6365	0.5245	0.1193	0.027	1.0317	0.0408	0.0057	0.0069
BIP_34002096	MDD_22472876	0.5652	0.0718	7.8719	3.49E-15	0.1573	0.0301	1.0195	0.0092	0.0992	0.0082
BIP_34002096	MDD_30718901	0.4411	0.0236	18.665	9.53E-78	0.0606	0.0026	0.9975	0.0123	0.07	0.0079
BIP_34002096	MooD_ukb-d-KRA_PSY_MOOD	0.7225	0.0984	7.3399	2.14E-13	0.0055	0.0013	0.9986	0.0071	0.0283	0.0064
BIP_34002096	OCD_28761083	0.3169	0.0636	4.9794	6.38E-07	0.3296	0.0506	0.9917	0.0074	0.0292	0.0071
BIP_34002096	Omega_3_pct_UKB	0.084	0.0329	2.5553	0.0106	0.0917	0.0152	1.0746	0.0619	-0.0092	0.0079
BIP_34002096	Omega_3_UKB	0.0442	0.0288	1.5337	0.1251	0.1139	0.0214	1.0749	0.0575	-0.0053	0.0075
BIP_34002096	Omega_6_by_Omega_3_UKB	-0.0687	0.0338	-2.0327	0.0421	0.0875	0.0162	1.0789	0.0604	0.0072	0.008
BIP_34002096	Omega_6_pct_UKB	0.0331	0.0317	1.0432	0.2969	0.1451	0.0207	1.0299	0.0265	-0.0028	0.0069
BIP_34002096	Omega_6_UKB	-0.025	0.0312	-0.8008	0.4233	0.12	0.0285	1.0391	0.0441	0.0033	0.0069
BIP_34002096	PD_ieu-b-7	0.0664	0.0386	1.7201	0.0854	0.0163	0.0018	0.9804	0.0086	-0.0042	0.0063
BIP_34002096	PTSD_31594949	0.4175	0.057	7.3277	2.34E-13	0.0174	0.0031	1.0219	0.0071	0.021	0.0058
BIP_34002096	PUFA_pct_UKB	0.0475	0.0317	1.4986	0.134	0.1645	0.0199	1.0187	0.0192	-0.0067	0.0068
BIP_34002096	PUFA_UKB	-0.0161	0.0309	-0.5225	0.6013	0.1382	0.0305	1.0425	0.0432	0.0018	0.0066
BIP_34002096	SCZ_21926974	0.6073	0.0316	19.2043	3.41E-82	0.2322	0.0137	1.0277	0.0107	0.1392	0.0096
BIP_34002096	SCZ_23974872	0.6405	0.0258	24.7969	9.67E-136	0.2824	0.0163	1.0251	0.0107	0.1728	0.009
BIP_34002096	SCZ_25056061	0.7048	0.0208	33.8486	3.80E-251	1128.0639	57.4369	1.0951	0.0161	0.1935	0.0102
BIP_34002096	TS_30818990	0.0873	0.0465	1.8763	0.0606	0.3495	0.0415	1.0199	0.008	0.0381	0.0062
CDG_23453885	AA_CHARGE	0.0538	0.1604	0.3354	0.7374	0.0814	0.0604	1.0317	0.0279	-0.0018	0.0066
CDG_23453885	AD_30617256	0.148	0.0746	1.9835	0.0473	0.0106	0.0026	1.0248	0.0264	-0.0001	0.007
CDG_23453885	ADD_30336701_C	-0.0003	0.053	-0.0054	0.9957	0.0852	0.0062	0.9927	0.0102	0.0009	0.0079
CDG_23453885	ADD_30336701_P	0.3239	0.0573	5.6518	1.59E-08	0.0571	0.0056	1.0107	0.01	-0.005	0.0075
CDG_23453885	ADD_30336701_T	0.0704	0.0508	1.3853	0.166	0.093	0.0064	0.9974	0.0103	-0.0005	0.008
CDG_23453885	ADHD_30478444	0.2758	0.048	5.7518	8.83E-09	0.2449	0.0172	1.0255	0.0134	0.1065	0.0084
CDG_23453885	AdrA_CHARGE	-0.228	0.1335	-1.7079	0.0877	0.1553	0.0877	1.0041	0.0096	0.0034	0.0073
CDG_23453885	ALA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDG_23453885	AN_28494655	0.1788	0.0742	2.4091	0.016	0.2367	0.0438	1.0115	0.0113	0.0907	0.0077
CDG_23453885	AN_31308545	0.271	0.049	5.5338	3.13E-08	0.1808	0.0152	1.0262	0.0158	0.048	0.0088
CDG_23453885	ANX_26754954	0.3491	0.1404	2.4865	0.0129	0.081	0.0357	1.0006	0.0099	0.0944	0.0071
CDG_23453885	ASD_28540026	0.3852	0.0625	6.1645	7.07E-10	0.2766	0.0425	0.9731	0.0106	0.3433	0.008
CDG_23453885	ASD_30804558	0.4779	0.0479	9.9828	1.81E-23	0.206	0.0197	1.0003	0.0122	0.1712	0.0089
CDG_23453885	BIP_21926972	0.8225	0.0326	25.251	1.10E-140	0.4723	0.0432	1.0104	0.0109	0.4827	0.0093
CDG_23453885	BIP_31043756	0.7722	0.0303	25.4914	2.45E-143	0.344	0.0199	1.0312	0.0127	0.3305	0.0093
CDG_23453885	BIP_34002096	0.8309	0.028	29.7107	5.59E-194	0.0703	0.0032	1.0301	0.0145	0.2287	0.0095
CDG_23453885	CDG_23453885	1	5.54E-06	180357.2364	0	0.1757	0.0132	1.0248	0.0114	1.0247	0.0114
CDG_23453885	CDG_29906448	0.9366	0.0214	43.8366	0	0.3514	0.0152	1.0298	0.0177	0.3847	0.0114
CDG_23453885	CDG_31926635	0.7939	0.0335	23.6732	6.80E-124	0.0753	0.0038	1.0554	0.0158	0.2936	0.0105
CDG_23453885	DE_ukb-b-20045	0.5391	0.0928	5.8117	6.18E-09	0.0065	0.0014	1.0097	0.0105	-0.0002	0.0079
CDG_23453885	DGLA_CHARGE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDG_23453885	DHA_CHARGE	0.1517	0.1071	1.4164	0.1567	0.1501	0.059	0.9917	0.0093	-0.0051	0.006
CDG_23453885	DHA_pct_UKB	0.1421	0.0414	3.4293	0.0006	0.1175	0.0115	1.0338	0.0346	-0.0193	0.0076
CDG_23453885	DHA_UKB	0.1257	0.0407	3.0907	0.002	0.1031	0.016	1.0725	0.0557	-0.0196	0.008
CDG_23453885	DPA_CHARGE	0.0476	0.1062	0.4481	0.6541	0.2152	0.1011	1.0024	0.0092	-0.0052	0.0069
CDG_23453885	EPA_CHARGE	NA	NA	NA	NA	-0.2142	0.0625	1.0681	0.0086	-0.0018	0.0061
CDG_23453885	GLA_CHARGE	NA	NA	NA	NA	-0.1294	0.0744	1.0358	0.0103	-0.0104	0.0072
CDG_23453885	INS_ukb-b-3957	0.0878	0.0381	2.3062	0.0211	0.063	0.0028	1.0213	0.0142	0.0012	0.0082
CDG_23453885	LA_CHARGE	-0.0437	0.1171	-0.3735	0.7088	0.2064	0.134	1.0062	0.0106	0.0047	0.007
CDG_23453885	LA_pct_UKB	0.0676	0.0424	1.5934	0.1111	0.1341	0.012	1.0117	0.0265	-0.0114	0.008
CDG_23453885	LA_UKB	0.0047	0.0352	0.1325	0.8946	0.1382	0.0263	0.981	0.0344	-0.0087	0.0074
CDG_23453885	MDD_22472876	0.7019	0.0543	12.9341	2.89E-38	0.1584	0.0308	1.0237	0.009	0.5739	0.0084
CDG_23453885	MDD_30718901	0.495	0.0324	15.2557	1.51E-52	0.0614	0.0028	0.9943	0.0152	0.106	0.0085
CDG_23453885	MooD_ukb-d-KRA_PSY_MOOD	0.6311	0.1085	5.8181	5.95E-09	0.0068	0.0015	0.9878	0.0092	-0.0025	0.0072
CDG_23453885	OCD_28761083	0.3763	0.0772	4.8738	1.09E-06	0.3776	0.0541	0.9795	0.0086	0.0182	0.0072
CDG_23453885	Omega_3_pct_UKB	0.1556	0.0468	3.3213	0.0009	0.0883	0.0162	1.0686	0.0558	-0.021	0.008
CDG_23453885	Omega_3_UKB	0.0939	0.0398	2.3585	0.0184	0.1145	0.0248	1.0578	0.0592	-0.0169	0.008
CDG_23453885	Omega_6_by_Omega_3_UKB	-0.1226	0.0457	-2.6817	0.0073	0.0882	0.0173	1.063	0.0532	0.0164	0.0079
CDG_23453885	Omega_6_pct_UKB	0.0688	0.039	1.7645	0.0776	0.1619	0.0213	0.9863	0.024	-0.0103	0.0072
CDG_23453885	Omega_6_UKB	-0.0068	0.035	-0.1932	0.8468	0.1395	0.0283	0.9854	0.0384	-0.0072	0.0074
CDG_23453885	PD_ieu-b-7	0.0837	0.055	1.5216	0.1281	0.0164	0.0017	0.9782	0.01	-0.0055	0.007
CDG_23453885	PTSD_31594949	0.5697	0.0932	6.1134	9.75E-10	0.0161	0.0035	1.0292	0.0091	-0.002	0.0072
CDG_23453885	PUFA_pct_UKB	0.1094	0.0386	2.8355	0.0046	0.1783	0.0206	0.9835	0.0179	-0.0186	0.0072
CDG_23453885	PUFA_UKB	0.0103	0.0335	0.3075	0.7585	0.1547	0.0321	0.9962	0.0464	-0.0096	0.0075
CDG_23453885	SCZ_21926974	0.8877	0.0233	38.1726	0	0.2393	0.0137	1.0272	0.0108	0.5971	0.0096
CDG_23453885	SCZ_23974872	0.9049	0.0225	40.2935	0	0.2917	0.0157	1.0221	0.0122	0.4664	0.0091
CDG_23453885	SCZ_25056061	0.9341	0.0352	26.5619	1.87E-155	1152.9039	66.3863	1.077	0.0238	0.3069	0.0125
CDG_23453885	TS_30818990	0.2057	0.0666	3.0869	0.002	0.3846	0.0464	1.0073	0.0098	-0.0136	0.0074
CDG_29906448	AA_CHARGE	-0.0462	0.0781	-0.5916	0.5541	0.1176	0.0597	1.0279	0.0272	0.0009	0.0063
CDG_29906448	AD_30617256	0.1407	0.0555	2.5359	0.0112	0.0087	0.0048	1.0485	0.0554	0.0005	0.0069
CDG_29906448	ADD_30336701_C	0.005	0.0318	0.1589	0.8738	0.0825	0.0058	1.0009	0.0082	-0.0047	0.0069
CDG_29906448	ADD_30336701_P	0.2422	0.0345	7.0247	2.15E-12	0.0582	0.0049	1.0068	0.0075	-0.0052	0.0069
CDG_29906448	ADD_30336701_T	0.0608	0.0302	2.0131	0.0441	0.0909	0.006	1.0036	0.008	-0.0052	0.0071
CDG_29906448	ADHD_30478444	0.1389	0.0334	4.1624	3.15E-05	0.2435	0.016	1.0293	0.0109	0.0416	0.0083
CDG_29906448	AdrA_CHARGE	-0.1522	0.0931	-1.6351	0.102	0.1425	0.1042	1.0065	0.0079	0.0016	0.0067
CDG_29906448	ALA_CHARGE	0.4008	0.3658	1.0955	0.2733	0.0487	0.0649	1.0041	0.0084	-0.0087	0.0071
CDG_29906448	AN_28494655	0.2724	0.0521	5.2325	1.67E-07	0.2204	0.0391	1.0155	0.0085	0.0822	0.0065
CDG_29906448	AN_31308545	0.2455	0.0332	7.3904	1.46E-13	0.1797	0.0132	1.0254	0.0127	0.0471	0.01
CDG_29906448	ANX_26754954	0.2616	0.0984	2.6595	0.0078	0.0758	0.0299	1.0031	0.0077	0.012	0.0074
CDG_29906448	ASD_28540026	0.1799	0.0541	3.327	0.0009	0.2801	0.0367	0.9706	0.0082	-0.0013	0.0071
CDG_29906448	ASD_30804558	0.2252	0.0417	5.4052	6.47E-08	0.1995	0.0167	1.0061	0.0102	0.0106	0.0086
CDG_29906448	BIP_21926972	0.9053	0.0299	30.3097	8.55E-202	0.4731	0.0404	1.0069	0.0099	0.367	0.0101
CDG_29906448	BIP_31043756	0.8819	0.0098	90.2103	0	0.3493	0.0171	1.0241	0.0099	0.6955	0.0099
CDG_29906448	BIP_34002096	0.8978	0.0099	90.3277	0	0.0705	0.0029	1.0275	0.0121	0.4796	0.0104
CDG_29906448	CDG_23453885	0.9366	0.0214	43.8366	0	0.1752	0.0127	1.0266	0.0115	0.3847	0.0114
CDG_29906448	CDG_29906448	1	5.72E-09	1.75E+08	0	0.3508	0.0146	1.0259	0.0128	1.0259	0.0128
CDG_29906448	CDG_31926635	0.7249	0.0186	38.9709	0	0.0756	0.0033	1.0505	0.0116	0.3607	0.011
CDG_29906448	DE_ukb-b-20045	0.383	0.0609	6.2932	3.11E-10	0.0069	0.0013	1.0059	0.009	-0.003	0.0079
CDG_29906448	DGLA_CHARGE	-0.0188	0.0724	-0.2593	0.7954	0.1647	0.1179	1.0008	0.0067	0.0024	0.0066
CDG_29906448	DHA_CHARGE	0.1573	0.0873	1.801	0.0717	0.1202	0.0545	0.9978	0.0077	-0.0007	0.0059
CDG_29906448	DHA_pct_UKB	0.1468	0.0297	4.9506	7.40E-07	0.1212	0.0113	1.0362	0.0352	-0.0223	0.0085
CDG_29906448	DHA_UKB	0.1183	0.0278	4.2571	2.07E-05	0.1085	0.0125	1.0713	0.0484	-0.0212	0.0077
CDG_29906448	DPA_CHARGE	0.1045	0.0849	1.2313	0.2182	0.1998	0.1105	1.0069	0.0074	-0.0097	0.0059
CDG_29906448	EPA_CHARGE	NA	NA	NA	NA	-0.2329	0.055	1.0702	0.0068	-0.0102	0.006
CDG_29906448	GLA_CHARGE	NA	NA	NA	NA	-0.0433	0.0675	1.0203	0.0068	-0.0097	0.0061
CDG_29906448	INS_ukb-b-3957	0.0136	0.0252	0.5408	0.5886	0.0627	0.0026	1.0238	0.0112	-0.0022	0.0082
CDG_29906448	LA_CHARGE	0.0362	0.0649	0.5582	0.5767	0.219	0.1584	1.0064	0.0082	-0.0031	0.0065
CDG_29906448	LA_pct_UKB	0.0641	0.0284	2.2564	0.024	0.1263	0.0119	1.0338	0.024	-0.0048	0.0069
CDG_29906448	LA_UKB	-0.013	0.0305	-0.4264	0.6698	0.1278	0.0244	1.0121	0.0301	-0.0032	0.0077
CDG_29906448	MDD_22472876	0.5097	0.065	7.8385	4.56E-15	0.1589	0.0294	1.0195	0.0088	0.1236	0.0084
CDG_29906448	MDD_30718901	0.3564	0.0226	15.7487	7.01E-56	0.0609	0.0026	0.9958	0.0123	0.0595	0.0086
CDG_29906448	MooD_ukb-d-KRA_PSY_MOOD	0.6788	0.0928	7.3113	2.65E-13	0.0056	0.0014	0.9978	0.0074	0.0014	0.007
CDG_29906448	OCD_28761083	0.362	0.0583	6.215	5.13E-10	0.3384	0.0514	0.9899	0.0076	0.0495	0.007
CDG_29906448	Omega_3_pct_UKB	0.1187	0.0353	3.3612	0.0008	0.0912	0.0157	1.0775	0.0649	-0.0239	0.0085
CDG_29906448	Omega_3_UKB	0.0581	0.0292	1.9931	0.0462	0.1157	0.0212	1.0709	0.0569	-0.019	0.0078
CDG_29906448	Omega_6_by_Omega_3_UKB	-0.0853	0.0344	-2.4755	0.0133	0.0894	0.0157	1.0748	0.0593	0.0202	0.0083
CDG_29906448	Omega_6_pct_UKB	0.0762	0.0284	2.6874	0.0072	0.1505	0.0201	1.0176	0.0203	-0.0058	0.0068
CDG_29906448	Omega_6_UKB	-0.0208	0.0296	-0.7025	0.4824	0.1284	0.0256	1.0193	0.0329	-0.0026	0.0076
CDG_29906448	PD_ieu-b-7	0.035	0.0326	1.0721	0.2837	0.0163	0.0018	0.9795	0.0083	0.003	0.0064
CDG_29906448	PTSD_31594949	0.3656	0.0545	6.7047	2.02E-11	0.0159	0.003	1.0272	0.0071	0.0139	0.0065
CDG_29906448	PUFA_pct_UKB	0.1034	0.028	3.6945	0.0002	0.1689	0.0203	1.0103	0.0156	-0.016	0.007
CDG_29906448	PUFA_UKB	-0.0066	0.0272	-0.2428	0.8082	0.1462	0.0287	1.0249	0.036	-0.007	0.0073
CDG_29906448	SCZ_21926974	0.921	0.0204	45.0729	0	0.2361	0.0142	1.0254	0.0112	0.4197	0.0108
CDG_29906448	SCZ_23974872	0.9601	0.0126	75.9059	0	0.286	0.0148	1.0223	0.0099	0.5091	0.0102
CDG_29906448	SCZ_25056061	0.9809	0.0058	168.3848	0	1158.9613	58.7136	1.0753	0.0174	0.8308	0.0142
CDG_29906448	TS_30818990	0.0934	0.0399	2.3392	0.0193	0.37	0.042	1.0124	0.0079	0.0404	0.0065
CDG_31926635	AA_CHARGE	-0.0734	0.084	-0.8747	0.3817	0.1229	0.0599	1.0281	0.0294	-0.0035	0.0059
CDG_31926635	AD_30617256	0.2397	0.0972	2.4655	0.0137	0.0078	0.006	1.0645	0.0695	0.0044	0.0066
CDG_31926635	ADD_30336701_C	-0.0886	0.038	-2.3308	0.0198	0.0854	0.0058	0.9973	0.0087	-0.0296	0.0064
CDG_31926635	ADD_30336701_P	0.3344	0.0446	7.4997	6.40E-14	0.0594	0.0051	1.0083	0.0073	0.0396	0.0064
CDG_31926635	ADD_30336701_T	0.0038	0.0379	0.1004	0.92	0.0936	0.0062	1.0011	0.0085	-0.0125	0.0065
CDG_31926635	ADHD_30478444	0.4651	0.0356	13.0775	4.43E-39	0.2341	0.0167	1.0467	0.0119	0.1671	0.0094
CDG_31926635	AdrA_CHARGE	-0.0036	0.0792	-0.0451	0.964	0.197	0.0908	0.9966	0.0085	-0.0058	0.0063
CDG_31926635	ALA_CHARGE	0.2585	0.1723	1.5001	0.1336	0.0721	0.0665	0.9973	0.0084	-0.0022	0.0054
CDG_31926635	AN_28494655	0.2434	0.0647	3.7594	0.0002	0.2337	0.0398	1.0135	0.0091	0.0637	0.0071
CDG_31926635	AN_31308545	0.3	0.0407	7.374	1.66E-13	0.1841	0.0143	1.021	0.0144	0.1202	0.0098
CDG_31926635	ANX_26754954	0.798	0.1723	4.6311	3.64E-06	0.0732	0.0312	1.004	0.0078	0.0724	0.0071
CDG_31926635	ASD_28540026	0.1427	0.0561	2.5444	0.0109	0.2586	0.0348	0.982	0.0086	0.0061	0.0066
CDG_31926635	ASD_30804558	0.3948	0.0435	9.0829	1.06E-19	0.1982	0.0183	1.0113	0.011	0.1254	0.0085
CDG_31926635	BIP_21926972	0.6574	0.0364	18.0594	6.65E-73	0.4545	0.0411	1.017	0.0111	0.2996	0.0099
CDG_31926635	BIP_31043756	0.7607	0.0187	40.7699	0	0.3428	0.018	1.0374	0.0113	0.5156	0.0098
CDG_31926635	BIP_34002096	0.8606	0.0154	56.0269	0	0.0694	0.003	1.0476	0.0129	0.3739	0.0095
CDG_31926635	CDG_23453885	0.7939	0.0335	23.6732	6.80E-124	0.1667	0.0141	1.0422	0.013	0.2936	0.0105
CDG_31926635	CDG_29906448	0.7249	0.0186	38.9709	0	0.3465	0.0152	1.0528	0.0159	0.3607	0.011
CDG_31926635	CDG_31926635	1	1.23E-07	8.14E+06	0	0.0771	0.0033	1.0419	0.0105	1.0419	0.0105
CDG_31926635	DE_ukb-b-20045	0.7723	0.0711	10.8583	1.82E-27	0.0068	0.0013	1.0064	0.0081	0.0291	0.0071
CDG_31926635	DGLA_CHARGE	0.1509	0.1153	1.3082	0.1908	0.1352	0.1128	1.0068	0.0076	-0.0066	0.0069
CDG_31926635	DHA_CHARGE	-0.0111	0.0763	-0.1455	0.8843	0.1565	0.0557	0.9872	0.0075	-0.0032	0.0058
CDG_31926635	DHA_pct_UKB	-0.0892	0.0298	-2.9884	0.0028	0.1273	0.0121	1.0319	0.0307	-0.0191	0.0068
CDG_31926635	DHA_UKB	-0.0503	0.0317	-1.5895	0.1119	0.1134	0.0129	1.0709	0.0457	-0.0179	0.0069
CDG_31926635	DPA_CHARGE	0.0254	0.0786	0.3229	0.7468	0.236	0.1075	0.9989	0.008	-0.0079	0.0061
CDG_31926635	EPA_CHARGE	NA	NA	NA	NA	-0.0548	0.0551	1.0201	0.0072	-0.0141	0.0052
CDG_31926635	GLA_CHARGE	NA	NA	NA	NA	-0.0337	0.0674	1.0127	0.0079	-0.0034	0.0057
CDG_31926635	INS_ukb-b-3957	0.3409	0.0284	12.0036	3.40E-33	0.0639	0.0025	1.0298	0.0117	0.0325	0.0088
CDG_31926635	LA_CHARGE	-0.0179	0.0908	-0.1974	0.8435	0.2423	0.1534	1.0017	0.0091	0.0053	0.0061
CDG_31926635	LA_pct_UKB	-0.1292	0.0318	-4.0677	4.75E-05	0.1239	0.0147	1.0489	0.0299	-0.0037	0.0067
CDG_31926635	LA_UKB	-0.0075	0.032	-0.2337	0.8152	0.1227	0.0268	1.0337	0.0373	-0.0017	0.0063
CDG_31926635	MDD_22472876	0.9691	0.0803	12.0729	1.47E-33	0.1531	0.0299	1.0236	0.0092	0.2866	0.0086
CDG_31926635	MDD_30718901	0.9226	0.0123	75.2248	0	0.0624	0.0026	0.9976	0.0123	0.436	0.0098
CDG_31926635	MooD_ukb-d-KRA_PSY_MOOD	0.7152	0.0964	7.4198	1.17E-13	0.0062	0.0014	0.9944	0.0076	0.006	0.0063
CDG_31926635	OCD_28761083	0.3323	0.0681	4.8803	1.06E-06	0.2969	0.0509	1.0029	0.0074	0.0232	0.0067
CDG_31926635	Omega_3_pct_UKB	-0.0406	0.0341	-1.1882	0.2347	0.0988	0.0122	1.0698	0.0534	-0.019	0.0069
CDG_31926635	Omega_3_UKB	0.0057	0.0325	0.1765	0.8599	0.1191	0.0199	1.0753	0.0529	-0.0155	0.0071
CDG_31926635	Omega_6_by_Omega_3_UKB	-0.0003	0.0356	-0.0095	0.9924	0.0929	0.0136	1.0779	0.0539	0.0151	0.007
CDG_31926635	Omega_6_pct_UKB	-0.1039	0.0284	-3.6593	0.0003	0.1491	0.0217	1.03	0.0256	-0.0076	0.0068
CDG_31926635	Omega_6_UKB	0.0087	0.0296	0.2945	0.7683	0.122	0.0279	1.044	0.0407	-0.0038	0.0066
CDG_31926635	PD_ieu-b-7	0.0617	0.0408	1.5118	0.1306	0.0162	0.0017	0.982	0.0081	-0.0019	0.0065
CDG_31926635	PTSD_31594949	0.7161	0.0691	10.3575	3.87E-25	0.0187	0.0031	1.0168	0.0076	0.0985	0.0061
CDG_31926635	PUFA_pct_UKB	-0.1179	0.0277	-4.2519	2.12E-05	0.1713	0.0215	1.0145	0.0192	-0.0147	0.0071
CDG_31926635	PUFA_UKB	0.0016	0.0282	0.0573	0.9543	0.1411	0.0304	1.0474	0.0411	-0.0066	0.0065
CDG_31926635	SCZ_21926974	0.5486	0.0378	14.5222	8.76E-48	0.2321	0.015	1.0342	0.0125	0.1213	0.01
CDG_31926635	SCZ_23974872	0.5863	0.0308	19.0313	9.40E-81	0.2817	0.0164	1.0344	0.0119	0.1266	0.009
CDG_31926635	SCZ_25056061	0.6262	0.0269	23.2834	6.54E-120	1156.119	59.1332	1.0826	0.0185	0.1341	0.0107
CDG_31926635	TS_30818990	0.1972	0.0485	4.0673	4.76E-05	0.3629	0.0465	1.018	0.0092	0.0374	0.0064
DE_ukb-b-20045	AA_CHARGE	-0.2913	0.1859	-1.567	0.1171	0.1138	0.0611	1.0304	0.0303	0.0048	0.0051
DE_ukb-b-20045	AD_30617256	0.2837	0.1435	1.9771	0.048	0.0075	0.0061	1.0677	0.0713	0.0111	0.0056
DE_ukb-b-20045	ADD_30336701_C	-0.1534	0.0746	-2.0563	0.0398	0.0849	0.006	0.9998	0.0087	-0.0146	0.0056
DE_ukb-b-20045	ADD_30336701_P	0.2751	0.0875	3.1459	0.0017	0.059	0.0053	1.0109	0.0077	0.0087	0.0054
DE_ukb-b-20045	ADD_30336701_T	-0.0604	0.0707	-0.8531	0.3936	0.0926	0.0065	1.0044	0.0089	-0.009	0.0054
DE_ukb-b-20045	ADHD_30478444	0.6859	0.1046	6.5569	5.49E-11	0.2338	0.0167	1.0492	0.012	0.0072	0.0075
DE_ukb-b-20045	AdrA_CHARGE	-0.1176	0.1575	-0.7464	0.4554	0.1889	0.1067	0.9984	0.0081	0.0057	0.0053
DE_ukb-b-20045	ALA_CHARGE	0.3824	0.2432	1.5723	0.1159	0.0765	0.0653	0.9965	0.008	-0.0009	0.0047
DE_ukb-b-20045	AN_28494655	0.0778	0.1235	0.6296	0.5289	0.2315	0.0399	1.0148	0.0091	0.0012	0.0058
DE_ukb-b-20045	AN_31308545	0.3307	0.0865	3.8217	0.0001	0.1855	0.0142	1.0191	0.0142	-0.0078	0.0079
DE_ukb-b-20045	ANX_26754954	0.7487	0.2182	3.4307	0.0006	0.0719	0.0315	1.0048	0.0077	0.0038	0.0059
